"med_spec","frequenc","wstatus","deg_urb","quantile","unit","geo","time","values"
"MED_DDS","3-5","UNE","DEG1","QU5","PC","IT",2017,4.4
"MED_DDS","3-5","UNE","DEG1","TOTAL","PC","IT",2017,2.1
"MED_DDS","3-5","UNE","DEG2","QU1","PC","IT",2017,3.9
"MED_DDS","3-5","UNE","DEG2","QU2","PC","IT",2017,2.6
"MED_DDS","3-5","UNE","DEG2","QU3","PC","IT",2017,3.1
"MED_DDS","3-5","UNE","DEG2","QU4","PC","IT",2017,2.3
"MED_DDS","3-5","UNE","DEG2","QU5","PC","IT",2017,2.1
"MED_DDS","3-5","UNE","DEG2","TOTAL","PC","IT",2017,3.1
"MED_DDS","3-5","UNE","DEG3","QU1","PC","IT",2017,1.8
"MED_DDS","3-5","UNE","DEG3","QU2","PC","IT",2017,4
"MED_DDS","3-5","UNE","DEG3","QU3","PC","IT",2017,3.3
"MED_DDS","3-5","UNE","DEG3","QU4","PC","IT",2017,1.9
"MED_DDS","3-5","UNE","DEG3","QU5","PC","IT",2017,0
"MED_DDS","3-5","UNE","DEG3","TOTAL","PC","IT",2017,2.4
"MED_DDS","3-5","UNE","TOTAL","QU1","PC","IT",2017,2.7
"MED_DDS","3-5","UNE","TOTAL","QU2","PC","IT",2017,2.3
"MED_DDS","3-5","UNE","TOTAL","QU3","PC","IT",2017,2.8
"MED_DDS","3-5","UNE","TOTAL","QU4","PC","IT",2017,2.6
"MED_DDS","3-5","UNE","TOTAL","QU5","PC","IT",2017,2.7
"MED_DDS","3-5","UNE","TOTAL","TOTAL","PC","IT",2017,2.6
"MED_DDS","6-9","EMP","DEG1","QU1","PC","IT",2017,0
"MED_DDS","6-9","EMP","DEG1","QU2","PC","IT",2017,0.9
"MED_DDS","6-9","EMP","DEG1","QU3","PC","IT",2017,0.8
"MED_DDS","6-9","EMP","DEG1","QU4","PC","IT",2017,0.6
"MED_DDS","6-9","EMP","DEG1","QU5","PC","IT",2017,1.1
"MED_DDS","6-9","EMP","DEG1","TOTAL","PC","IT",2017,0.7
"MED_DDS","6-9","EMP","DEG2","QU1","PC","IT",2017,0.2
"MED_DDS","6-9","EMP","DEG2","QU2","PC","IT",2017,0.2
"MED_DDS","6-9","EMP","DEG2","QU3","PC","IT",2017,0.3
"MED_DDS","6-9","EMP","DEG2","QU4","PC","IT",2017,0.3
"MED_DDS","6-9","EMP","DEG2","QU5","PC","IT",2017,0.2
"MED_DDS","6-9","EMP","DEG2","TOTAL","PC","IT",2017,0.3
"MED_DDS","6-9","EMP","DEG3","QU1","PC","IT",2017,0.1
"MED_DDS","6-9","EMP","DEG3","QU2","PC","IT",2017,0.1
"MED_DDS","6-9","EMP","DEG3","QU3","PC","IT",2017,0.4
"MED_DDS","6-9","EMP","DEG3","QU4","PC","IT",2017,0.3
"MED_DDS","6-9","EMP","DEG3","QU5","PC","IT",2017,0.3
"MED_DDS","6-9","EMP","DEG3","TOTAL","PC","IT",2017,0.3
"MED_DDS","6-9","EMP","TOTAL","QU1","PC","IT",2017,0.1
"MED_DDS","6-9","EMP","TOTAL","QU2","PC","IT",2017,0.4
"MED_DDS","6-9","EMP","TOTAL","QU3","PC","IT",2017,0.5
"MED_DDS","6-9","EMP","TOTAL","QU4","PC","IT",2017,0.4
"MED_DDS","6-9","EMP","TOTAL","QU5","PC","IT",2017,0.6
"MED_DDS","6-9","EMP","TOTAL","TOTAL","PC","IT",2017,0.4
"MED_DDS","6-9","INAC_OTH","DEG1","QU1","PC","IT",2017,0.2
"MED_DDS","6-9","INAC_OTH","DEG1","QU2","PC","IT",2017,0.3
"MED_DDS","6-9","INAC_OTH","DEG1","QU3","PC","IT",2017,1.1
"MED_DDS","6-9","INAC_OTH","DEG1","QU4","PC","IT",2017,0
"MED_DDS","6-9","INAC_OTH","DEG1","QU5","PC","IT",2017,0
"MED_DDS","6-9","INAC_OTH","DEG1","TOTAL","PC","IT",2017,0.4
"MED_DDS","6-9","INAC_OTH","DEG2","QU1","PC","IT",2017,0.3
"MED_DDS","6-9","INAC_OTH","DEG2","QU2","PC","IT",2017,0.6
"MED_DDS","6-9","INAC_OTH","DEG2","QU3","PC","IT",2017,0.3
"MED_DDS","6-9","INAC_OTH","DEG2","QU4","PC","IT",2017,0.2
"MED_DDS","6-9","INAC_OTH","DEG2","QU5","PC","IT",2017,0.6
"MED_DDS","6-9","INAC_OTH","DEG2","TOTAL","PC","IT",2017,0.4
"MED_DDS","6-9","INAC_OTH","DEG3","QU1","PC","IT",2017,0.1
"MED_DDS","6-9","INAC_OTH","DEG3","QU2","PC","IT",2017,0.2
"MED_DDS","6-9","INAC_OTH","DEG3","QU3","PC","IT",2017,0.2
"MED_DDS","6-9","INAC_OTH","DEG3","QU4","PC","IT",2017,0
"MED_DDS","6-9","INAC_OTH","DEG3","QU5","PC","IT",2017,0.2
"MED_DDS","6-9","INAC_OTH","DEG3","TOTAL","PC","IT",2017,0.1
"MED_DDS","6-9","INAC_OTH","TOTAL","QU1","PC","IT",2017,0.2
"MED_DDS","6-9","INAC_OTH","TOTAL","QU2","PC","IT",2017,0.4
"MED_DDS","6-9","INAC_OTH","TOTAL","QU3","PC","IT",2017,0.5
"MED_DDS","6-9","INAC_OTH","TOTAL","QU4","PC","IT",2017,0.1
"MED_DDS","6-9","INAC_OTH","TOTAL","QU5","PC","IT",2017,0.2
"MED_DDS","6-9","INAC_OTH","TOTAL","TOTAL","PC","IT",2017,0.3
"MED_DDS","6-9","POP","DEG1","QU1","PC","IT",2017,0.3
"MED_DDS","6-9","POP","DEG1","QU2","PC","IT",2017,0.6
"MED_DDS","6-9","POP","DEG1","QU3","PC","IT",2017,0.7
"MED_DDS","6-9","POP","DEG1","QU4","PC","IT",2017,0.5
"MED_DDS","6-9","POP","DEG1","QU5","PC","IT",2017,1
"MED_DDS","6-9","POP","DEG1","TOTAL","PC","IT",2017,0.6
"MED_DDS","6-9","POP","DEG2","QU1","PC","IT",2017,0.2
"MED_DDS","6-9","POP","DEG2","QU2","PC","IT",2017,0.3
"MED_DDS","6-9","POP","DEG2","QU3","PC","IT",2017,0.2
"MED_DDS","6-9","POP","DEG2","QU4","PC","IT",2017,0.3
"MED_DDS","6-9","POP","DEG2","QU5","PC","IT",2017,0.3
"MED_DDS","6-9","POP","DEG2","TOTAL","PC","IT",2017,0.3
"MED_DDS","6-9","POP","DEG3","QU1","PC","IT",2017,0.1
"MED_DDS","6-9","POP","DEG3","QU2","PC","IT",2017,0.2
"MED_DDS","6-9","POP","DEG3","QU3","PC","IT",2017,0.5
"MED_DDS","6-9","POP","DEG3","QU4","PC","IT",2017,0.3
"MED_DDS","6-9","POP","DEG3","QU5","PC","IT",2017,0.4
"MED_DDS","6-9","POP","DEG3","TOTAL","PC","IT",2017,0.3
"MED_DDS","6-9","POP","TOTAL","QU1","PC","IT",2017,0.2
"MED_DDS","6-9","POP","TOTAL","QU2","PC","IT",2017,0.4
"MED_DDS","6-9","POP","TOTAL","QU3","PC","IT",2017,0.5
"MED_DDS","6-9","POP","TOTAL","QU4","PC","IT",2017,0.4
"MED_DDS","6-9","POP","TOTAL","QU5","PC","IT",2017,0.6
"MED_DDS","6-9","POP","TOTAL","TOTAL","PC","IT",2017,0.4
"MED_DDS","6-9","RET","DEG1","QU1","PC","IT",2017,1.5
"MED_DDS","6-9","RET","DEG1","QU2","PC","IT",2017,0.8
"MED_DDS","6-9","RET","DEG1","QU3","PC","IT",2017,0.4
"MED_DDS","6-9","RET","DEG1","QU4","PC","IT",2017,0.5
"MED_DDS","6-9","RET","DEG1","QU5","PC","IT",2017,1.3
"MED_DDS","6-9","RET","DEG1","TOTAL","PC","IT",2017,0.9
"MED_DDS","6-9","RET","DEG2","QU1","PC","IT",2017,0.3
"MED_DDS","6-9","RET","DEG2","QU2","PC","IT",2017,0.3
"MED_DDS","6-9","RET","DEG2","QU3","PC","IT",2017,0.1
"MED_DDS","6-9","RET","DEG2","QU4","PC","IT",2017,0.4
"MED_DDS","6-9","RET","DEG2","QU5","PC","IT",2017,0.2
"MED_DDS","6-9","RET","DEG2","TOTAL","PC","IT",2017,0.3
"MED_DDS","6-9","RET","DEG3","QU1","PC","IT",2017,0
"MED_DDS","6-9","RET","DEG3","QU2","PC","IT",2017,0.2
"MED_DDS","6-9","RET","DEG3","QU3","PC","IT",2017,0.7
"MED_DDS","6-9","RET","DEG3","QU4","PC","IT",2017,0.2
"MED_DDS","6-9","RET","DEG3","QU5","PC","IT",2017,0.7
"MED_DDS","6-9","RET","DEG3","TOTAL","PC","IT",2017,0.4
"MED_DDS","6-9","RET","TOTAL","QU1","PC","IT",2017,0.6
"MED_DDS","6-9","RET","TOTAL","QU2","PC","IT",2017,0.4
"MED_DDS","6-9","RET","TOTAL","QU3","PC","IT",2017,0.4
"MED_DDS","6-9","RET","TOTAL","QU4","PC","IT",2017,0.4
"MED_DDS","6-9","RET","TOTAL","QU5","PC","IT",2017,0.8
"MED_DDS","6-9","RET","TOTAL","TOTAL","PC","IT",2017,0.5
"MED_DDS","6-9","UNE","DEG1","QU1","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG1","QU2","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG1","QU3","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG1","QU4","PC","IT",2017,0.8
"MED_DDS","6-9","UNE","DEG1","QU5","PC","IT",2017,0.4
"MED_DDS","6-9","UNE","DEG1","TOTAL","PC","IT",2017,0.1
"MED_DDS","6-9","UNE","DEG2","QU1","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG2","QU2","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG2","QU3","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG2","QU4","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG2","QU5","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG2","TOTAL","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG3","QU1","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG3","QU2","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG3","QU3","PC","IT",2017,0.5
"MED_DDS","6-9","UNE","DEG3","QU4","PC","IT",2017,2.6
"MED_DDS","6-9","UNE","DEG3","QU5","PC","IT",2017,0
"MED_DDS","6-9","UNE","DEG3","TOTAL","PC","IT",2017,0.4
"MED_DDS","6-9","UNE","TOTAL","QU1","PC","IT",2017,0
"MED_DDS","6-9","UNE","TOTAL","QU2","PC","IT",2017,0
"MED_DDS","6-9","UNE","TOTAL","QU3","PC","IT",2017,0.1
"MED_DDS","6-9","UNE","TOTAL","QU4","PC","IT",2017,1
"MED_DDS","6-9","UNE","TOTAL","QU5","PC","IT",2017,0.2
"MED_DDS","6-9","UNE","TOTAL","TOTAL","PC","IT",2017,0.1
"MED_DDS","GE10","EMP","DEG1","QU1","PC","IT",2017,0.2
"MED_DDS","GE10","EMP","DEG1","QU2","PC","IT",2017,0.1
"MED_DDS","GE10","EMP","DEG1","QU3","PC","IT",2017,0
"MED_DDS","GE10","EMP","DEG1","QU4","PC","IT",2017,0
"MED_DDS","GE10","EMP","DEG1","QU5","PC","IT",2017,0.4
"MED_DDS","GE10","EMP","DEG1","TOTAL","PC","IT",2017,0.2
"MED_DDS","GE10","EMP","DEG2","QU1","PC","IT",2017,0.1
"MED_DDS","GE10","EMP","DEG2","QU2","PC","IT",2017,0
"MED_DDS","GE10","EMP","DEG2","QU3","PC","IT",2017,0.3
"MED_DDS","GE10","EMP","DEG2","QU4","PC","IT",2017,0.2
"MED_DDS","GE10","EMP","DEG2","QU5","PC","IT",2017,0.3
"MED_DDS","GE10","EMP","DEG2","TOTAL","PC","IT",2017,0.2
"MED_DDS","GE10","EMP","DEG3","QU1","PC","IT",2017,0
"MED_DDS","GE10","EMP","DEG3","QU2","PC","IT",2017,0
"MED_DDS","GE10","EMP","DEG3","QU3","PC","IT",2017,0.1
"MED_DDS","GE10","EMP","DEG3","QU4","PC","IT",2017,0.1
"MED_DDS","GE10","EMP","DEG3","QU5","PC","IT",2017,0.4
"MED_DDS","GE10","EMP","DEG3","TOTAL","PC","IT",2017,0.1
"MED_DDS","GE10","EMP","TOTAL","QU1","PC","IT",2017,0.1
"MED_DDS","GE10","EMP","TOTAL","QU2","PC","IT",2017,0
"MED_DDS","GE10","EMP","TOTAL","QU3","PC","IT",2017,0.2
"MED_DDS","GE10","EMP","TOTAL","QU4","PC","IT",2017,0.1
"MED_DDS","GE10","EMP","TOTAL","QU5","PC","IT",2017,0.3
"MED_DDS","GE10","EMP","TOTAL","TOTAL","PC","IT",2017,0.2
"MED_DDS","GE10","INAC_OTH","DEG1","QU1","PC","IT",2017,0.1
"MED_DDS","GE10","INAC_OTH","DEG1","QU2","PC","IT",2017,0.3
"MED_DDS","GE10","INAC_OTH","DEG1","QU3","PC","IT",2017,0.3
"MED_DDS","GE10","INAC_OTH","DEG1","QU4","PC","IT",2017,1.7
"MED_DDS","GE10","INAC_OTH","DEG1","QU5","PC","IT",2017,0.6
"MED_DDS","GE10","INAC_OTH","DEG1","TOTAL","PC","IT",2017,0.5
"MED_DDS","GE10","INAC_OTH","DEG2","QU1","PC","IT",2017,0.3
"MED_DDS","GE10","INAC_OTH","DEG2","QU2","PC","IT",2017,0.1
"MED_DDS","GE10","INAC_OTH","DEG2","QU3","PC","IT",2017,0.1
"MED_DDS","GE10","INAC_OTH","DEG2","QU4","PC","IT",2017,0.2
"MED_DDS","GE10","INAC_OTH","DEG2","QU5","PC","IT",2017,0.5
"MED_DDS","GE10","INAC_OTH","DEG2","TOTAL","PC","IT",2017,0.2
"MED_DDS","GE10","INAC_OTH","DEG3","QU1","PC","IT",2017,0
"MED_DDS","GE10","INAC_OTH","DEG3","QU2","PC","IT",2017,0
"MED_DDS","GE10","INAC_OTH","DEG3","QU3","PC","IT",2017,0.1
"MED_DDS","GE10","INAC_OTH","DEG3","QU4","PC","IT",2017,0.8
"MED_DDS","GE10","INAC_OTH","DEG3","QU5","PC","IT",2017,1.1
"MED_DDS","GE10","INAC_OTH","DEG3","TOTAL","PC","IT",2017,0.2
"MED_DDS","GE10","INAC_OTH","TOTAL","QU1","PC","IT",2017,0.2
"MED_DDS","GE10","INAC_OTH","TOTAL","QU2","PC","IT",2017,0.2
"MED_DDS","GE10","INAC_OTH","TOTAL","QU3","PC","IT",2017,0.2
"MED_DDS","GE10","INAC_OTH","TOTAL","QU4","PC","IT",2017,0.9
"MED_DDS","GE10","INAC_OTH","TOTAL","QU5","PC","IT",2017,0.7
"MED_DDS","GE10","INAC_OTH","TOTAL","TOTAL","PC","IT",2017,0.3
"MED_DDS","GE10","POP","DEG1","QU1","PC","IT",2017,0.2
"MED_DDS","GE10","POP","DEG1","QU2","PC","IT",2017,0.3
"MED_DDS","GE10","POP","DEG1","QU3","PC","IT",2017,0.3
"MED_DDS","GE10","POP","DEG1","QU4","PC","IT",2017,0.4
"MED_DDS","GE10","POP","DEG1","QU5","PC","IT",2017,0.4
"MED_DDS","GE10","POP","DEG1","TOTAL","PC","IT",2017,0.3
"MED_DDS","GE10","POP","DEG2","QU1","PC","IT",2017,0.2
"MED_DDS","GE10","POP","DEG2","QU2","PC","IT",2017,0.1
"MED_DDS","GE10","POP","DEG2","QU3","PC","IT",2017,0.2
"MED_DDS","GE10","POP","DEG2","QU4","PC","IT",2017,0.3
"MED_DDS","GE10","POP","DEG2","QU5","PC","IT",2017,0.3
"MED_DDS","GE10","POP","DEG2","TOTAL","PC","IT",2017,0.2
"MED_DDS","GE10","POP","DEG3","QU1","PC","IT",2017,0
"MED_DDS","GE10","POP","DEG3","QU2","PC","IT",2017,0
"MED_DDS","GE10","POP","DEG3","QU3","PC","IT",2017,0.1
"MED_DDS","GE10","POP","DEG3","QU4","PC","IT",2017,0.2
"MED_DDS","GE10","POP","DEG3","QU5","PC","IT",2017,0.4
"MED_DDS","GE10","POP","DEG3","TOTAL","PC","IT",2017,0.1
"MED_DDS","GE10","POP","TOTAL","QU1","PC","IT",2017,0.2
"MED_DDS","GE10","POP","TOTAL","QU2","PC","IT",2017,0.1
"MED_DDS","GE10","POP","TOTAL","QU3","PC","IT",2017,0.2
"MED_DDS","GE10","POP","TOTAL","QU4","PC","IT",2017,0.3
"MED_DDS","GE10","POP","TOTAL","QU5","PC","IT",2017,0.4
"MED_DDS","GE10","POP","TOTAL","TOTAL","PC","IT",2017,0.2
"MED_DDS","GE10","RET","DEG1","QU1","PC","IT",2017,1.1
"MED_DDS","GE10","RET","DEG1","QU2","PC","IT",2017,0.2
"MED_DDS","GE10","RET","DEG1","QU3","PC","IT",2017,0.3
"MED_DDS","GE10","RET","DEG1","QU4","PC","IT",2017,0.1
"MED_DDS","GE10","RET","DEG1","QU5","PC","IT",2017,0.2
"MED_DDS","GE10","RET","DEG1","TOTAL","PC","IT",2017,0.3
"MED_DDS","GE10","RET","DEG2","QU1","PC","IT",2017,0.2
"MED_DDS","GE10","RET","DEG2","QU2","PC","IT",2017,0.1
"MED_DDS","GE10","RET","DEG2","QU3","PC","IT",2017,0.2
"MED_DDS","GE10","RET","DEG2","QU4","PC","IT",2017,0.6
"MED_DDS","GE10","RET","DEG2","QU5","PC","IT",2017,0.3
"MED_DDS","GE10","RET","DEG2","TOTAL","PC","IT",2017,0.3
"MED_DDS","GE10","RET","DEG3","QU1","PC","IT",2017,0
"MED_DDS","GE10","RET","DEG3","QU2","PC","IT",2017,0
"MED_DDS","GE10","RET","DEG3","QU3","PC","IT",2017,0
"MED_DDS","GE10","RET","DEG3","QU4","PC","IT",2017,0
"MED_DDS","GE10","RET","DEG3","QU5","PC","IT",2017,0.2
"MED_DDS","GE10","RET","DEG3","TOTAL","PC","IT",2017,0
"MED_DDS","GE10","RET","TOTAL","QU1","PC","IT",2017,0.4
"MED_DDS","GE10","RET","TOTAL","QU2","PC","IT",2017,0.1
"MED_DDS","GE10","RET","TOTAL","QU3","PC","IT",2017,0.2
"MED_DDS","GE10","RET","TOTAL","QU4","PC","IT",2017,0.3
"MED_DDS","GE10","RET","TOTAL","QU5","PC","IT",2017,0.2
"MED_DDS","GE10","RET","TOTAL","TOTAL","PC","IT",2017,0.2
"MED_DDS","GE10","UNE","DEG1","QU1","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG1","QU2","PC","IT",2017,0.8
"MED_DDS","GE10","UNE","DEG1","QU3","PC","IT",2017,1.3
"MED_DDS","GE10","UNE","DEG1","QU4","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG1","QU5","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG1","TOTAL","PC","IT",2017,0.4
"MED_DDS","GE10","UNE","DEG2","QU1","PC","IT",2017,0.1
"MED_DDS","GE10","UNE","DEG2","QU2","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG2","QU3","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG2","QU4","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG2","QU5","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG2","TOTAL","PC","IT",2017,0.1
"MED_DDS","GE10","UNE","DEG3","QU1","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG3","QU2","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG3","QU3","PC","IT",2017,0.8
"MED_DDS","GE10","UNE","DEG3","QU4","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG3","QU5","PC","IT",2017,0
"MED_DDS","GE10","UNE","DEG3","TOTAL","PC","IT",2017,0.1
"MED_DDS","GE10","UNE","TOTAL","QU1","PC","IT",2017,0.1
"MED_DDS","GE10","UNE","TOTAL","QU2","PC","IT",2017,0.3
"MED_DDS","GE10","UNE","TOTAL","QU3","PC","IT",2017,0.6
"MED_DDS","GE10","UNE","TOTAL","QU4","PC","IT",2017,0
"MED_DDS","GE10","UNE","TOTAL","QU5","PC","IT",2017,0
"MED_DDS","GE10","UNE","TOTAL","TOTAL","PC","IT",2017,0.2
"MED_DDS","NVR","EMP","DEG1","QU1","PC","IT",2017,73.7
"MED_DDS","NVR","EMP","DEG1","QU2","PC","IT",2017,66.5
"MED_DDS","NVR","EMP","DEG1","QU3","PC","IT",2017,57.6
"MED_DDS","NVR","EMP","DEG1","QU4","PC","IT",2017,54.2
"MED_DDS","NVR","EMP","DEG1","QU5","PC","IT",2017,42.8
"MED_DDS","NVR","EMP","DEG1","TOTAL","PC","IT",2017,55.4
"MED_DDS","NVR","EMP","DEG2","QU1","PC","IT",2017,71.9
"MED_DDS","NVR","EMP","DEG2","QU2","PC","IT",2017,66.7
"MED_DDS","NVR","EMP","DEG2","QU3","PC","IT",2017,63.2
"MED_DDS","NVR","EMP","DEG2","QU4","PC","IT",2017,51.6
"MED_DDS","NVR","EMP","DEG2","QU5","PC","IT",2017,46.1
"MED_DDS","NVR","EMP","DEG2","TOTAL","PC","IT",2017,56.7
"MED_DDS","NVR","EMP","DEG3","QU1","PC","IT",2017,73
"MED_DDS","NVR","EMP","DEG3","QU2","PC","IT",2017,66.8
"MED_DDS","NVR","EMP","DEG3","QU3","PC","IT",2017,58.2
"MED_DDS","NVR","EMP","DEG3","QU4","PC","IT",2017,53.8
"MED_DDS","NVR","EMP","DEG3","QU5","PC","IT",2017,49.3
"MED_DDS","NVR","EMP","DEG3","TOTAL","PC","IT",2017,58
"MED_DDS","NVR","EMP","TOTAL","QU1","PC","IT",2017,72.9
"MED_DDS","NVR","EMP","TOTAL","QU2","PC","IT",2017,66.7
"MED_DDS","NVR","EMP","TOTAL","QU3","PC","IT",2017,60.1
"MED_DDS","NVR","EMP","TOTAL","QU4","PC","IT",2017,53
"MED_DDS","NVR","EMP","TOTAL","QU5","PC","IT",2017,45.6
"MED_DDS","NVR","EMP","TOTAL","TOTAL","PC","IT",2017,56.6
"MED_DDS","NVR","INAC_OTH","DEG1","QU1","PC","IT",2017,67.3
"MED_DDS","NVR","INAC_OTH","DEG1","QU2","PC","IT",2017,53.7
"MED_DDS","NVR","INAC_OTH","DEG1","QU3","PC","IT",2017,61.2
"MED_DDS","NVR","INAC_OTH","DEG1","QU4","PC","IT",2017,50
"MED_DDS","NVR","INAC_OTH","DEG1","QU5","PC","IT",2017,51.1
"MED_DDS","NVR","INAC_OTH","DEG1","TOTAL","PC","IT",2017,58.4
"MED_DDS","NVR","INAC_OTH","DEG2","QU1","PC","IT",2017,67.3
"MED_DDS","NVR","INAC_OTH","DEG2","QU2","PC","IT",2017,60.4
"MED_DDS","NVR","INAC_OTH","DEG2","QU3","PC","IT",2017,63.3
"MED_DDS","NVR","INAC_OTH","DEG2","QU4","PC","IT",2017,52
"MED_DDS","NVR","INAC_OTH","DEG2","QU5","PC","IT",2017,50.8
"MED_DDS","NVR","INAC_OTH","DEG2","TOTAL","PC","IT",2017,60.7
"MED_DDS","NVR","INAC_OTH","DEG3","QU1","PC","IT",2017,71.7
"MED_DDS","NVR","INAC_OTH","DEG3","QU2","PC","IT",2017,62.5
"MED_DDS","NVR","INAC_OTH","DEG3","QU3","PC","IT",2017,65.4
"MED_DDS","NVR","INAC_OTH","DEG3","QU4","PC","IT",2017,60.1
"MED_DDS","NVR","INAC_OTH","DEG3","QU5","PC","IT",2017,53.6
"MED_DDS","NVR","INAC_OTH","DEG3","TOTAL","PC","IT",2017,64.6
"MED_DDS","NVR","INAC_OTH","TOTAL","QU1","PC","IT",2017,68.4
"MED_DDS","NVR","INAC_OTH","TOTAL","QU2","PC","IT",2017,59
"MED_DDS","NVR","INAC_OTH","TOTAL","QU3","PC","IT",2017,63.1
"MED_DDS","NVR","INAC_OTH","TOTAL","QU4","PC","IT",2017,53.2
"MED_DDS","NVR","INAC_OTH","TOTAL","QU5","PC","IT",2017,51.5
"MED_DDS","NVR","INAC_OTH","TOTAL","TOTAL","PC","IT",2017,60.9
"MED_DDS","NVR","POP","DEG1","QU1","PC","IT",2017,68.7
"MED_DDS","NVR","POP","DEG1","QU2","PC","IT",2017,61
"MED_DDS","NVR","POP","DEG1","QU3","PC","IT",2017,58.2
"MED_DDS","NVR","POP","DEG1","QU4","PC","IT",2017,52.5
"MED_DDS","NVR","POP","DEG1","QU5","PC","IT",2017,44
"MED_DDS","NVR","POP","DEG1","TOTAL","PC","IT",2017,56.1
"MED_DDS","NVR","POP","DEG2","QU1","PC","IT",2017,69
"MED_DDS","NVR","POP","DEG2","QU2","PC","IT",2017,62.9
"MED_DDS","NVR","POP","DEG2","QU3","PC","IT",2017,61.9
"MED_DDS","NVR","POP","DEG2","QU4","PC","IT",2017,53.2
"MED_DDS","NVR","POP","DEG2","QU5","PC","IT",2017,47.5
"MED_DDS","NVR","POP","DEG2","TOTAL","PC","IT",2017,58.5
"MED_DDS","NVR","POP","DEG3","QU1","PC","IT",2017,72.3
"MED_DDS","NVR","POP","DEG3","QU2","PC","IT",2017,65
"MED_DDS","NVR","POP","DEG3","QU3","PC","IT",2017,61.5
"MED_DDS","NVR","POP","DEG3","QU4","PC","IT",2017,57.2
"MED_DDS","NVR","POP","DEG3","QU5","PC","IT",2017,50.8
"MED_DDS","NVR","POP","DEG3","TOTAL","PC","IT",2017,61.5
"MED_DDS","NVR","POP","TOTAL","QU1","PC","IT",2017,69.7
"MED_DDS","NVR","POP","TOTAL","QU2","PC","IT",2017,62.9
"MED_DDS","NVR","POP","TOTAL","QU3","PC","IT",2017,60.6
"MED_DDS","NVR","POP","TOTAL","QU4","PC","IT",2017,54
"MED_DDS","NVR","POP","TOTAL","QU5","PC","IT",2017,46.8
"MED_DDS","NVR","POP","TOTAL","TOTAL","PC","IT",2017,58.4
"MED_DDS","NVR","RET","DEG1","QU1","PC","IT",2017,57.8
"MED_DDS","NVR","RET","DEG1","QU2","PC","IT",2017,60.1
"MED_DDS","NVR","RET","DEG1","QU3","PC","IT",2017,54.3
"MED_DDS","NVR","RET","DEG1","QU4","PC","IT",2017,49.8
"MED_DDS","NVR","RET","DEG1","QU5","PC","IT",2017,43.3
"MED_DDS","NVR","RET","DEG1","TOTAL","PC","IT",2017,51.2
"MED_DDS","NVR","RET","DEG2","QU1","PC","IT",2017,63.3
"MED_DDS","NVR","RET","DEG2","QU2","PC","IT",2017,63.3
"MED_DDS","NVR","RET","DEG2","QU3","PC","IT",2017,59.6
"MED_DDS","NVR","RET","DEG2","QU4","PC","IT",2017,56.9
"MED_DDS","NVR","RET","DEG2","QU5","PC","IT",2017,48.7
"MED_DDS","NVR","RET","DEG2","TOTAL","PC","IT",2017,57.9
"MED_DDS","NVR","RET","DEG3","QU1","PC","IT",2017,72
"MED_DDS","NVR","RET","DEG3","QU2","PC","IT",2017,64.5
"MED_DDS","NVR","RET","DEG3","QU3","PC","IT",2017,63.5
"MED_DDS","NVR","RET","DEG3","QU4","PC","IT",2017,60.8
"MED_DDS","NVR","RET","DEG3","QU5","PC","IT",2017,53
"MED_DDS","NVR","RET","DEG3","TOTAL","PC","IT",2017,62.8
"MED_DDS","NVR","RET","TOTAL","QU1","PC","IT",2017,64.3
"MED_DDS","NVR","RET","TOTAL","QU2","PC","IT",2017,62.8
"MED_DDS","NVR","RET","TOTAL","QU3","PC","IT",2017,59.3
"MED_DDS","NVR","RET","TOTAL","QU4","PC","IT",2017,55.5
"MED_DDS","NVR","RET","TOTAL","QU5","PC","IT",2017,47.1
"MED_DDS","NVR","RET","TOTAL","TOTAL","PC","IT",2017,57
"MED_DDS","NVR","UNE","DEG1","QU1","PC","IT",2017,71
"MED_DDS","NVR","UNE","DEG1","QU2","PC","IT",2017,64.6
"MED_DDS","NVR","UNE","DEG1","QU3","PC","IT",2017,64.5
"MED_DDS","NVR","UNE","DEG1","QU4","PC","IT",2017,58
"MED_DDS","NVR","UNE","DEG1","QU5","PC","IT",2017,42
