"unit","med_spec","geo","time","values"
"NR","MED_RAD","BE",2009,1337
"NR","MED_RAD","BG",2009,1023
"NR","MED_RAD","CH",2009,712
"NR","MED_RAD","CZ",2009,1799
"NR","MED_RAD","DE",2009,8355
"NR","MED_RAD","DK",2009,556
"NR","MED_RAD","EE",2009,192
"NR","MED_RAD","EL",2009,2521
"NR","MED_RAD","FI",2009,579
"NR","MED_RAD","FR",2009,9243
"NR","MED_RAD","HR",2009,672
"NR","MED_RAD","HU",2009,1169
"NR","MED_RAD","IE",2009,299
"NR","MED_RAD","IS",2009,37
"NR","MED_RAD","IT",2009,1414
"NR","MED_RAD","LI",2009,2
"NR","MED_RAD","LT",2009,503
"NR","MED_RAD","LU",2009,75
"NR","MED_RAD","LV",2009,277
"NR","MED_RAD","ME",2009,76
"NR","MED_RAD","MK",2009,146
"NR","MED_RAD","MT",2009,25
"NR","MED_RAD","NL",2009,1644
"NR","MED_RAD","NO",2009,548
"NR","MED_RAD","PL",2009,3522
"NR","MED_RAD","PT",2009,1109
"NR","MED_RAD","RO",2009,1735
"NR","MED_RAD","RS",2009,748
"NR","MED_RAD","SE",2009,1298
"NR","MED_RAD","SI",2009,236
"NR","MED_RAD","TR",2009,4873
"NR","MED_RAD","UK",2009,4185
"NR","MED_RES","AT",2009,377
"NR","MED_RES","BE",2009,411
"NR","MED_RES","BG",2009,525
"NR","MED_RES","CH",2009,224
"NR","MED_RES","CZ",2009,622
"NR","MED_RES","DE",2009,1749
"NR","MED_RES","DK",2009,117
"NR","MED_RES","EE",2009,73
"NR","MED_RES","EL",2009,1326
"NR","MED_RES","FI",2009,182
"NR","MED_RES","FR",2009,2709
"NR","MED_RES","HR",2009,111
"NR","MED_RES","HU",2009,583
"NR","MED_RES","IE",2009,90
"NR","MED_RES","IS",2009,16
"NR","MED_RES","IT",2009,3598
"NR","MED_RES","LI",2009,0
"NR","MED_RES","LT",2009,208
"NR","MED_RES","LU",2009,21
"NR","MED_RES","LV",2009,112
"NR","MED_RES","ME",2009,35
"NR","MED_RES","MK",2009,34
"NR","MED_RES","MT",2009,6
"NR","MED_RES","NL",2009,691
"NR","MED_RES","NO",2009,147
"NR","MED_RES","PL",2009,1647
"NR","MED_RES","PT",2009,519
"NR","MED_RES","RO",2009,1062
"NR","MED_RES","RS",2009,494
"NR","MED_RES","SE",2009,160
"NR","MED_RES","SI",2009,29
"NR","MED_RES","TR",2009,2235
"NR","MED_RES","UK",2009,1846
"NR","NSP","AT",2009,6925
"NR","NSP","BE",2009,440
"NR","NSP","BG",2009,0
"NR","NSP","CH",2009,6500
"NR","NSP","CZ",2009,609
"NR","NSP","DE",2009,0
"NR","NSP","DK",2009,7407
"NR","NSP","EE",2009,396
"NR","NSP","EL",2009,21904
"NR","NSP","FI",2009,3121
"NR","NSP","HR",2009,0
"NR","NSP","IE",2009,0
"NR","NSP","IS",2009,250
"NR","NSP","LI",2009,0
"NR","NSP","LT",2009,1320
"NR","NSP","LU",2009,0
"NR","NSP","LV",2009,0
"NR","NSP","ME",2009,0
"NR","NSP","MK",2009,0
"NR","NSP","MT",2009,468
"NR","NSP","NL",2009,0
"NR","NSP","NO",2009,7597
"NR","NSP","PL",2009,0
"NR","NSP","RO",2009,0
"NR","NSP","RS",2009,0
"NR","NSP","SE",2009,10612
"NR","NSP","SI",2009,161
"NR","OTH","AT",2009,72
"NR","OTH","BG",2009,4111
"NR","OTH","DE",2009,2191
"NR","OTH","DK",2009,100
"NR","OTH","EE",2009,136
"NR","OTH","EL",2009,440
"NR","OTH","ES",2009,39115
"NR","OTH","FI",2009,172
"NR","OTH","FR",2009,1956
"NR","OTH","HR",2009,40
"NR","OTH","IE",2009,39
"NR","OTH","IS",2009,1
"NR","OTH","IT",2009,0
"NR","OTH","LI",2009,0
"NR","OTH","LT",2009,233
"NR","OTH","LU",2009,4
"NR","OTH","LV",2009,738
"NR","OTH","ME",2009,0
"NR","OTH","MK",2009,324
"NR","OTH","NL",2009,3336
"NR","OTH","NO",2009,251
"NR","OTH","PL",2009,0
"NR","OTH","PT",2009,630
"NR","OTH","RO",2009,637
"NR","OTH","RS",2009,1418
"NR","OTH","SE",2009,1112
"NR","OTH","SI",2009,0
"NR","OTH","TR",2009,4543
"NR","OTH","UK",2009,3986
"NR","PAED","AL",2009,152
"NR","PAED","AT",2009,1164
"NR","PAED","BE",2009,1301
"NR","PAED","BG",2009,1381
"NR","PAED","CH",2009,1262
"NR","PAED","CZ",2009,1273
"NR","PAED","DE",2009,12357
"NR","PAED","DK",2009,384
"NR","PAED","EE",2009,192
"NR","PAED","EL",2009,3308
"NR","PAED","ES",2009,6237
"NR","PAED","FI",2009,519
"NR","PAED","FR",2009,7134
"NR","PAED","HR",2009,743
"NR","PAED","IE",2009,233
"NR","PAED","IS",2009,15
"NR","PAED","IT",2009,17122
"NR","PAED","LI",2009,5
"NR","PAED","LT",2009,854
"NR","PAED","LU",2009,78
"NR","PAED","LV",2009,287
"NR","PAED","ME",2009,178
"NR","PAED","MK",2009,386
"NR","PAED","MT",2009,55
"NR","PAED","NL",2009,1424
"NR","PAED","NO",2009,642
"NR","PAED","PL",2009,4588
"NR","PAED","PT",2009,1542
"NR","PAED","RO",2009,2503
"NR","PAED","RS",2009,1955
"NR","PAED","SE",2009,954
"NR","PAED","SI",2009,498
"NR","PAED","TR",2009,6058
"NR","PAED","UK",2009,8937
"NR","PSY","AT",2009,1184
"NR","PSY","BE",2009,1914
"NR","PSY","BG",2009,582
"NR","PSY","CH",2009,3268
"NR","PSY","CZ",2009,1456
"NR","PSY","DE",2009,20460
"NR","PSY","DK",2009,969
"NR","PSY","EE",2009,187
"NR","PSY","EL",2009,1823
"NR","PSY","ES",2009,3695
"NR","PSY","FI",2009,1155
"NR","PSY","FR",2009,13640
"NR","PSY","HR",2009,573
"NR","PSY","IE",2009,619
"NR","PSY","IS",2009,75
"NR","PSY","IT",2009,10896
"NR","PSY","LI",2009,9
"NR","PSY","LT",2009,552
"NR","PSY","LU",2009,90
"NR","PSY","LV",2009,332
"NR","PSY","ME",2009,64
"NR","PSY","MK",2009,197
"NR","PSY","MT",2009,24
"NR","PSY","NL",2009,3295
"NR","PSY","NO",2009,1078
"NR","PSY","PL",2009,3540
"NR","PSY","PT",2009,1079
"NR","PSY","RO",2009,1836
"NR","PSY","RS",2009,968
"NR","PSY","SE",2009,1998
"NR","PSY","SI",2009,205
"NR","PSY","TR",2009,2606
"NR","PSY","UK",2009,11769
"NR","SPEC","AL",2009,2050
"NR","SPEC","AT",2009,19498
"NR","SPEC","BE",2009,18852
"NR","SPEC","BG",2009,22754
"NR","SPEC","CH",2009,18497
"NR","SPEC","CZ",2009,29376
"NR","SPEC","DE",2009,225182
"NR","SPEC","DK",2009,8411
"NR","SPEC","EE",2009,2881
"NR","SPEC","EL",2009,39298
"NR","SPEC","ES",2009,107631
"NR","SPEC","FI",2009,7913
"NR","SPEC","FR",2009,107374
"NR","SPEC","HR",2009,8549
"NR","SPEC","IE",2009,6003
"NR","SPEC","IS",2009,726
"NR","SPEC","IT",2009,171340
"NR","SPEC","LI",2009,63
"NR","SPEC","LT",2009,8488
"NR","SPEC","LU",2009,954
"NR","SPEC","LV",2009,5438
"NR","SPEC","ME",2009,1102
"NR","SPEC","MK",2009,3580
"NR","SPEC","MT",2009,515
"NR","SPEC","NL",2009,27499
"NR","SPEC","NO",2009,8072
"NR","SPEC","PL",2009,65876
"NR","SPEC","PT",2009,20583
"NR","SPEC","RO",2009,32556
"NR","SPEC","RS",2009,15162
"NR","SPEC","SE",2009,19006
"NR","SPEC","SI",2009,3737
"NR","SPEC","TR",2009,80661
"NR","SPEC","UK",2009,115672
"NR","SURG","AL",2009,161
"NR","SURG","AT",2009,7207
"NR","SURG","BE",2009,5806
"NR","SURG","BG",2009,6147
"NR","SURG","CH",2009,4923
"NR","SURG","CZ",2009,8806
"NR","SURG","DE",2009,81624
"NR","SURG","DK",2009,3009
"NR","SURG","EE",2009,949
"NR","SURG","EL",2009,10960
"NR","SURG","ES",2009,30189
"NR","SURG","FI",2009,2216
"NR","SURG","FR",2009,27477
"NR","SURG","HR",2009,2184
"NR","SURG","IE",2009,1340
"NR","SURG","IS",2009,226
"NR","SURG","IT",2009,52252
"NR","SURG","LI",2009,19
"NR","SURG","LT",2009,2366
"NR","SURG","LU",2009,296
"NR","SURG","LV",2009,1520
"NR","SURG","ME",2009,262
"NR","SURG","MK",2009,815
"NR","SURG","MT",2009,187
"NR","SURG","NL",2009,5743
"NR","SURG","NO",2009,2296
"NR","SURG","PL",2009,20951
"NR","SURG","PT",2009,6132
"NR","SURG","RO",2009,7963
"NR","SURG","RS",2009,3601
"NR","SURG","SE",2009,5701
"NR","SURG","SI",2009,981
"NR","SURG","TR",2009,27612
"NR","SURG","UK",2009,45412
"NR","SURG_ANE","AT",2009,2186
"NR","SURG_ANE","BE",2009,1935
"NR","SURG_ANE","BG",2009,1182
"NR","SURG_ANE","CH",2009,1508
"NR","SURG_ANE","CZ",2009,1846
"NR","SURG_ANE","DE",2009,17721
"NR","SURG_ANE","DK",2009,925
"NR","SURG_ANE","EE",2009,264
"NR","SURG_ANE","EL",2009,1794
"NR","SURG_ANE","FI",2009,630
"NR","SURG_ANE","FR",2009,10386
"NR","SURG_ANE","HR",2009,660
"NR","SURG_ANE","HU",2009,1245
"NR","SURG_ANE","IE",2009,465
"NR","SURG_ANE","IS",2009,58
"NR","SURG_ANE","IT",2009,10310
"NR","SURG_ANE","LI",2009,2
"NR","SURG_ANE","LT",2009,728
"NR","SURG_ANE","LU",2009,82
"NR","SURG_ANE","LV",2009,384
"NR","SURG_ANE","ME",2009,62
"NR","SURG_ANE","MK",2009,203
"NR","SURG_ANE","MT",2009,64
"NR","SURG_ANE","NL",2009,1596
"NR","SURG_ANE","NO",2009,687
"NR","SURG_ANE","PL",2009,4988
"NR","SURG_ANE","PT",2009,1515
"NR","SURG_ANE","RO",2009,1536
"NR","SURG_ANE","RS",2009,816
"NR","SURG_ANE","SE",2009,1501
"NR","SURG_ANE","SI",2009,262
"NR","SURG_ANE","TR",2009,5068
"NR","SURG_ANE","UK",2009,13278
"NR","SURG_EME","AT",2009,988
"NR","SURG_EME","BG",2009,1050
"NR","SURG_EME","CH",2009,0
"NR","SURG_EME","CZ",2009,759
"NR","SURG_EME","DE",2009,0
"NR","SURG_EME","DK",2009,0
"NR","SURG_EME","EE",2009,141
"NR","SURG_EME","EL",2009,178
"NR","SURG_EME","FI",2009,0
"NR","SURG_EME","HR",2009,1
"NR","SURG_EME","HU",2009,815
"NR","SURG_EME","IE",2009,75
"NR","SURG_EME","IS",2009,11
"NR","SURG_EME","IT",2009,4358
"NR","SURG_EME","LI",2009,1
"NR","SURG_EME","LT",2009,342
"NR","SURG_EME","LU",2009,0
"NR","SURG_EME","LV",2009,182
"NR","SURG_EME","ME",2009,27
"NR","SURG_EME","MK",2009,7
"NR","SURG_EME","MT",2009,11
"NR","SURG_EME","NL",2009,291
"NR","SURG_EME","PL",2009,693
"NR","SURG_EME","PT",2009,0
"NR","SURG_EME","RO",2009,1191
"NR","SURG_EME","RS",2009,436
"NR","SURG_EME","SE",2009,23
"NR","SURG_EME","SI",2009,38
"NR","SURG_EME","TR",2009,1050
"NR","SURG_EME","UK",2009,7115
"NR","SURG_GEN","AT",2009,1630
"NR","SURG_GEN","BE",2009,1261
"NR","SURG_GEN","BG",2009,1513
"NR","SURG_GEN","CH",2009,1219
"NR","SURG_GEN","CZ",2009,2469
"NR","SURG_GEN","DE",2009,12229
"NR","SURG_GEN","DK",2009,462
"NR","SURG_GEN","EE",2009,191
"NR","SURG_GEN","EL",2009,2384
"NR","SURG_GEN","FI",2009,393
"NR","SURG_GEN","FR",2009,4743
"NR","SURG_GEN","HR",2009,724
"NR","SURG_GEN","HU",2009,902
"NR","SURG_GEN","IE",2009,239
"NR","SURG_GEN","IS",2009,42
"NR","SURG_GEN","IT",2009,9509
"NR","SURG_GEN","LI",2009,3
"NR","SURG_GEN","LT",2009,526
"NR","SURG_GEN","LU",2009,58
"NR","SURG_GEN","LV",2009,353
"NR","SURG_GEN","ME",2009,81
"NR","SURG_GEN","MK",2009,243
"NR","SURG_GEN","MT",2009,39
"NR","SURG_GEN","NL",2009,1402
"NR","SURG_GEN","NO",2009,421
"NR","SURG_GEN","PL",2009,6262
"NR","SURG_GEN","PT",2009,1584
"NR","SURG_GEN","RO",2009,1941
"NR","SURG_GEN","RS",2009,998
"NR","SURG_GEN","SE",2009,1390
"NR","SURG_GEN","SI",2009,335
"NR","SURG_GEN","TR",2009,6299
"NR","SURG_GEN","UK",2009,8719
"NR","SURG_NEU","AT",2009,184
"NR","SURG_NEU","BE",2009,163
"NR","SURG_NEU","BG",2009,150
"NR","SURG_NEU","CH",2009,112
"NR","SURG_NEU","CZ",2009,195
"NR","SURG_NEU","DE",2009,1482
"NR","SURG_NEU","DK",2009,80
"NR","SURG_NEU","EE",2009,14
"NR","SURG_NEU","EL",2009,317
"NR","SURG_NEU","FI",2009,51
"NR","SURG_NEU","FR",2009,426
"NR","SURG_NEU","HR",2009,74
"NR","SURG_NEU","HU",2009,123
"NR","SURG_NEU","IE",2009,22
"NR","SURG_NEU","IS",2009,6
"NR","SURG_NEU","IT",2009,733
"NR","SURG_NEU","LI",2009,0
"NR","SURG_NEU","LT",2009,69
"NR","SURG_NEU","LU",2009,9
"NR","SURG_NEU","LV",2009,49
"NR","SURG_NEU","ME",2009,9
"NR","SURG_NEU","MK",2009,20
"NR","SURG_NEU","MT",2009,3
"NR","SURG_NEU","NL",2009,139
"NR","SURG_NEU","NO",2009,54
"NR","SURG_NEU","PL",2009,443
"NR","SURG_NEU","PT",2009,174
"NR","SURG_NEU","RO",2009,272
"NR","SURG_NEU","RS",2009,83
"NR","SURG_NEU","SE",2009,101
"NR","SURG_NEU","SI",2009,18
"NR","SURG_NEU","TR",2009,1810
"NR","SURG_NEU","UK",2009,701
"NR","SURG_OPH","AT",2009,780
"NR","SURG_OPH","BE",2009,967
"NR","SURG_OPH","BG",2009,635
"NR","SURG_OPH","CH",2009,752
"NR","SURG_OPH","CZ",2009,1234
"NR","SURG_OPH","DE",2009,6520
"NR","SURG_OPH","DK",2009,301
"NR","SURG_OPH","EE",2009,122
"NR","SURG_OPH","EL",2009,1932
"NR","SURG_OPH","FI",2009,395
"NR","SURG_OPH","FR",2009,5702
"NR","SURG_OPH","HR",2009,349
"NR","SURG_OPH","HU",2009,919
"NR","SURG_OPH","IE",2009,216
"NR","SURG_OPH","IS",2009,32
"NR","SURG_OPH","IT",2009,6054
"NR","SURG_OPH","LI",2009,4
"NR","SURG_OPH","LT",2009,346
"NR","SURG_OPH","LU",2009,59
"NR","SURG_OPH","LV",2009,221
"NR","SURG_OPH","ME",2009,30
"NR","SURG_OPH","MK",2009,148
"NR","SURG_OPH","MT",2009,26
"NR","SURG_OPH","NL",2009,678
"NR","SURG_OPH","NO",2009,358
"NR","SURG_OPH","PL",2009,2957
"NR","SURG_OPH","PT",2009,868
"NR","SURG_OPH","RO",2009,1039
"NR","SURG_OPH","RS",2009,479
"NR","SURG_OPH","SE",2009,700
"NR","SURG_OPH","SI",2009,131
"NR","SURG_OPH","TR",2009,3677
"NR","SURG_OPH","UK",2009,3144
"NR","SURG_ORT","AT",2009,781
"NR","SURG_ORT","BE",2009,917
"NR","SURG_ORT","BG",2009,677
"NR","SURG_ORT","CH",2009,757
"NR","SURG_ORT","CZ",2009,1091
"NR","SURG_ORT","DE",2009,13310
"NR","SURG_ORT","DK",2009,646
"NR","SURG_ORT","EE",2009,126
"NR","SURG_ORT","EL",2009,2070
"NR","SURG_ORT","FI",2009,374
"NR","SURG_ORT","FR",2009,2570
"NR","SURG_ORT","HR",2009,205
"NR","SURG_ORT","HU",2009,323
"NR","SURG_ORT","IE",2009,150
"NR","SURG_ORT","IS",2009,34
"NR","SURG_ORT","IT",2009,9067
"NR","SURG_ORT","LI",2009,3
"NR","SURG_ORT","LT",2009,0
"NR","SURG_ORT","LU",2009,42
"NR","SURG_ORT","LV",2009,179
"NR","SURG_ORT","ME",2009,32
"NR","SURG_ORT","MK",2009,105
"NR","SURG_ORT","MT",2009,22
"NR","SURG_ORT","NL",2009,795
"NR","SURG_ORT","NO",2009,430
"NR","SURG_ORT","PL",2009,3103
"NR","SURG_ORT","PT",2009,956
"NR","SURG_ORT","RO",2009,811
"NR","SURG_ORT","RS",2009,394
"NR","SURG_ORT","SE",2009,1140
"NR","SURG_ORT","SI",2009,105
"NR","SURG_ORT","TR",2009,3210
"NR","SURG_ORT","UK",2009,6248
"NR","SURG_PLA","AT",2009,149
"NR","SURG_PLA","BE",2009,211
"NR","SURG_PLA","BG",2009,67
"NR","SURG_PLA","CH",2009,119
"NR","SURG_PLA","CZ",2009,202
"NR","SURG_PLA","DE",2009,774
"NR","SURG_PLA","DK",2009,88
"NR","SURG_PLA","EE",2009,7
"NR","SURG_PLA","EL",2009,331
"NR","SURG_PLA","FI",2009,70
"NR","SURG_PLA","FR",2009,627
"NR","SURG_PLA","HR",2009,5
"NR","SURG_PLA","HU",2009,153
"NR","SURG_PLA","IE",2009,53
"NR","SURG_PLA","IS",2009,10
"NR","SURG_PLA","IT",2009,810
"NR","SURG_PLA","LI",2009,3
"NR","SURG_PLA","LT",2009,34
"NR","SURG_PLA","LU",2009,13
"NR","SURG_PLA","LV",2009,21
"NR","SURG_PLA","ME",2009,2
"NR","SURG_PLA","MK",2009,24
"NR","SURG_PLA","MT",2009,5
"NR","SURG_PLA","NL",2009,291
"NR","SURG_PLA","NO",2009,78
"NR","SURG_PLA","PL",2009,110
"NR","SURG_PLA","PT",2009,205
"NR","SURG_PLA","RO",2009,242
"NR","SURG_PLA","RS",2009,101
"NR","SURG_PLA","SE",2009,138
"NR","SURG_PLA","SI",2009,24
"NR","SURG_PLA","TR",2009,1116
"NR","SURG_PLA","UK",2009,1071
"NR","SURG_THO","AT",2009,10
"NR","SURG_THO","BG",2009,89
"NR","SURG_THO","CH",2009,0
"NR","SURG_THO","CZ",2009,177
"NR","SURG_THO","DE",2009,1113
"NR","SURG_THO","DK",2009,82
"NR","SURG_THO","EE",2009,6
"NR","SURG_THO","EL",2009,339
"NR","SURG_THO","FI",2009,110
"NR","SURG_THO","FR",2009,372
"NR","SURG_THO","HU",2009,169
"NR","SURG_THO","IE",2009,23
"NR","SURG_THO","IS",2009,6
"NR","SURG_THO","IT",2009,676
"NR","SURG_THO","LI",2009,0
"NR","SURG_THO","LT",2009,63
"NR","SURG_THO","LU",2009,6
"NR","SURG_THO","LV",2009,29
"NR","SURG_THO","MK",2009,0
"NR","SURG_THO","MT",2009,5
"NR","SURG_THO","NL",2009,134
"NR","SURG_THO","NO",2009,52
"NR","SURG_THO","PL",2009,291
"NR","SURG_THO","PT",2009,109
"NR","SURG_THO","RO",2009,199
"NR","SURG_THO","RS",2009,30
"NR","SURG_THO","SE",2009,137
"NR","SURG_THO","SI",2009,7
"NR","SURG_THO","TR",2009,2166
"NR","SURG_THO","UK",2009,950
"NR","SURG_URO","AT",2009,499
"NR","SURG_URO","BE",2009,352
"NR","SURG_URO","BG",2009,673
"NR","SURG_URO","CH",2009,388
"NR","SURG_URO","CZ",2009,788
"NR","SURG_URO","DE",2009,6751
"NR","SURG_URO","DK",2009,260
"NR","SURG_URO","EE",2009,53
"NR","SURG_URO","EL",2009,1411
"NR","SURG_URO","FI",2009,170
"NR","SURG_URO","FR",2009,2216
"NR","SURG_URO","HR",2009,166
"NR","SURG_URO","HU",2009,640
"NR","SURG_URO","IE",2009,97
"NR","SURG_URO","IS",2009,18
"NR","SURG_URO","IT",2009,7700
"NR","SURG_URO","LI",2009,2
"NR","SURG_URO","LT",2009,213
"NR","SURG_URO","LU",2009,22
"NR","SURG_URO","LV",2009,84
"NR","SURG_URO","ME",2009,19
"NR","SURG_URO","MK",2009,64
"NR","SURG_URO","MT",2009,8
"NR","SURG_URO","NL",2009,417
"NR","SURG_URO","NO",2009,136
"NR","SURG_URO","PL",2009,1838
"NR","SURG_URO","PT",2009,576
"NR","SURG_URO","RO",2009,628
"NR","SURG_URO","RS",2009,264
"NR","SURG_URO","SE",2009,501
"NR","SURG_URO","SI",2009,52
"NR","SURG_URO","TR",2009,3216
"NR","SURG_URO","UK",2009,3132
"NR","SURG_VAS","BG",2009,111
"NR","SURG_VAS","CH",2009,68
"NR","SURG_VAS","CZ",2009,45
"NR","SURG_VAS","DE",2009,1174
"NR","SURG_VAS","DK",2009,71
"NR","SURG_VAS","EE",2009,25
"NR","SURG_VAS","EL",2009,204
"NR","SURG_VAS","FI",2009,23
"NR","SURG_VAS","FR",2009,435
"NR","SURG_VAS","HU",2009,211
"NR","SURG_VAS","IE",2009,0
"NR","SURG_VAS","IS",2009,9
"NR","SURG_VAS","IT",2009,843
"NR","SURG_VAS","LI",2009,1
"NR","SURG_VAS","LT",2009,45
"NR","SURG_VAS","LU",2009,5
"NR","SURG_VAS","LV",2009,18
"NR","SURG_VAS","MK",2009,1
"NR","SURG_VAS","MT",2009,4
"NR","SURG_VAS","NO",2009,80
"NR","SURG_VAS","PL",2009,266
"NR","SURG_VAS","PT",2009,145
"NR","SURG_VAS","RO",2009,104
"NR","SURG_VAS","RS",2009,0
"NR","SURG_VAS","SE",2009,116
"NR","SURG_VAS","SI",2009,9
"NR","SURG_VAS","UK",2009,0
"P_HTHAB","GEN","AT",2009,155.56
"P_HTHAB","GEN","BE",2009,113.8
"P_HTHAB","GEN","BG",2009,69.82
"P_HTHAB","GEN","CH",2009,60.47
"P_HTHAB","GEN","CZ",2009,70.53
"P_HTHAB","GEN","DE",2009,86.95
"P_HTHAB","GEN","DK",2009,78.71
"P_HTHAB","GEN","EE",2009,82.5
"P_HTHAB","GEN","EL",2009,28.13
"P_HTHAB","GEN","ES",2009,73.24
"P_HTHAB","GEN","FI",2009,102.14
"P_HTHAB","GEN","FR",2009,160.22
"P_HTHAB","GEN","HR",2009,75.8
"P_HTHAB","GEN","IE",2009,267.89
"P_HTHAB","GEN","IS",2009,58.4
"P_HTHAB","GEN","IT",2009,89.11
"P_HTHAB","GEN","LI",2009,72.74
"P_HTHAB","GEN","LT",2009,75.34
"P_HTHAB","GEN","LU",2009,79.35
"P_HTHAB","GEN","LV",2009,61.4
"P_HTHAB","GEN","ME",2009,33.65
"P_HTHAB","GEN","MK",2009,87
"P_HTHAB","GEN","MT",2009,66.43
"P_HTHAB","GEN","NL",2009,125.91
"P_HTHAB","GEN","NO",2009,80.29
"P_HTHAB","GEN","PL",2009,44.48
"P_HTHAB","GEN","PT",2009,191.34
"P_HTHAB","GEN","RO",2009,83.01
"P_HTHAB","GEN","RS",2009,94.47
"P_HTHAB","GEN","SE",2009,62.72
"P_HTHAB","GEN","SI",2009,49.86
"P_HTHAB","GEN","TR",2009,52.72
"P_HTHAB","GEN","UK",2009,79.38
"P_HTHAB","GEN_OTH","AT",2009,77.88
"P_HTHAB","GEN_OTH","BE",2009,0
"P_HTHAB","GEN_OTH","BG",2009,3.34
"P_HTHAB","GEN_OTH","CZ",2009,0
"P_HTHAB","GEN_OTH","DE",2009,18
"P_HTHAB","GEN_OTH","EE",2009,10.87
"P_HTHAB","GEN_OTH","EL",2009,10.65
"P_HTHAB","GEN_OTH","ES",2009,0
"P_HTHAB","GEN_OTH","HR",2009,19.2
"P_HTHAB","GEN_OTH","IE",2009,213.9
"P_HTHAB","GEN_OTH","IT",2009,10.91
"P_HTHAB","GEN_OTH","LI",2009,0
"P_HTHAB","GEN_OTH","LT",2009,2.66
"P_HTHAB","GEN_OTH","LU",2009,0
"P_HTHAB","GEN_OTH","LV",2009,0
"P_HTHAB","GEN_OTH","ME",2009,0
"P_HTHAB","GEN_OTH","MT",2009,0
"P_HTHAB","GEN_OTH","NL",2009,54.28
"P_HTHAB","GEN_OTH","NO",2009,6.98
"P_HTHAB","GEN_OTH","PL",2009,23.89
"P_HTHAB","GEN_OTH","PT",2009,15.08
"P_HTHAB","GEN_OTH","RO",2009,23.72
"P_HTHAB","GEN_OTH","RS",2009,20.26
"P_HTHAB","GEN_OTH","SE",2009,0
"P_HTHAB","GEN_OTH","SI",2009,7.84
"P_HTHAB","GEN_PRAC","AL",2009,54.48
"P_HTHAB","GEN_PRAC","AT",2009,77.68
"P_HTHAB","GEN_PRAC","BE",2009,113.8
"P_HTHAB","GEN_PRAC","BG",2009,66.48
"P_HTHAB","GEN_PRAC","CZ",2009,70.53
"P_HTHAB","GEN_PRAC","DE",2009,68.96
"P_HTHAB","GEN_PRAC","EE",2009,71.64
"P_HTHAB","GEN_PRAC","EL",2009,17.48
"P_HTHAB","GEN_PRAC","ES",2009,73.24
"P_HTHAB","GEN_PRAC","FR",2009,160.22
"P_HTHAB","GEN_PRAC","HR",2009,56.59
"P_HTHAB","GEN_PRAC","IE",2009,54
"P_HTHAB","GEN_PRAC","IS",2009,58.4
"P_HTHAB","GEN_PRAC","IT",2009,78.19
"P_HTHAB","GEN_PRAC","LI",2009,72.74
"P_HTHAB","GEN_PRAC","LT",2009,72.69
"P_HTHAB","GEN_PRAC","LU",2009,79.35
"P_HTHAB","GEN_PRAC","LV",2009,61.4
"P_HTHAB","GEN_PRAC","ME",2009,33.65
"P_HTHAB","GEN_PRAC","MT",2009,66.43
"P_HTHAB","GEN_PRAC","NL",2009,71.63
"P_HTHAB","GEN_PRAC","NO",2009,73.31
"P_HTHAB","GEN_PRAC","PL",2009,20.58
"P_HTHAB","GEN_PRAC","PT",2009,176.25
"P_HTHAB","GEN_PRAC","RO",2009,59.29
"P_HTHAB","GEN_PRAC","RS",2009,74.21
"P_HTHAB","GEN_PRAC","SE",2009,62.72
"P_HTHAB","GEN_PRAC","SI",2009,42.02
"P_HTHAB","GEN_PRAC","TR",2009,52.72
"P_HTHAB","GEN_PRAC","UK",2009,79.38
"P_HTHAB","GYN","AL",2009,6.52
"P_HTHAB","GYN","AT",2009,19.11
"P_HTHAB","GYN","BE",2009,12.33
"P_HTHAB","GYN","BG",2009,18.63
"P_HTHAB","GYN","CH",2009,16.83
"P_HTHAB","GYN","CZ",2009,24.44
"P_HTHAB","GYN","DE",2009,23.16
"P_HTHAB","GYN","DK",2009,9.78
"P_HTHAB","GYN","EE",2009,20.08
"P_HTHAB","GYN","EL",2009,24.49
"P_HTHAB","GYN","ES",2009,10.25
"P_HTHAB","GYN","FI",2009,10.86
"P_HTHAB","GYN","FR",2009,12.13
"P_HTHAB","GYN","HR",2009,16.79
"P_HTHAB","GYN","IE",2009,4.26
"P_HTHAB","GYN","IS",2009,11.3
"P_HTHAB","GYN","IT",2009,19.87
"P_HTHAB","GYN","LI",2009,13.99
"P_HTHAB","GYN","LT",2009,22.35
"P_HTHAB","GYN","LU",2009,14.67
"P_HTHAB","GYN","LV",2009,22.09
"P_HTHAB","GYN","ME",2009,16.02
"P_HTHAB","GYN","MK",2009,15.8
"P_HTHAB","GYN","MT",2009,8.24
"P_HTHAB","GYN","NL",2009,7.57
"P_HTHAB","GYN","NO",2009,11.12
"P_HTHAB","GYN","PL",2009,15.96
"P_HTHAB","GYN","PT",2009,14.52
"P_HTHAB","GYN","RO",2009,10.44
"P_HTHAB","GYN","RS",2009,17.28
"P_HTHAB","GYN","SE",2009,13.74
"P_HTHAB","GYN","SI",2009,15.64
"P_HTHAB","GYN","TR",2009,9.26
"P_HTHAB","GYN","UK",2009,10.89
"P_HTHAB","MED","AL",2009,66.37
"P_HTHAB","MED","AT",2009,99.21
"P_HTHAB","MED","BE",2009,78.73
"P_HTHAB","MED","BG",2009,122.86
"P_HTHAB","MED","CH",2009,99.96
"P_HTHAB","MED","CZ",2009,146.39
"P_HTHAB","MED","DE",2009,109.38
